Date,Time,HomeTeam,AwayTeam
2019-03-02,14:00,Empoli,Parma
2019-03-02,17:00,AC Milan,Sassuolo
2019-03-02,19:30,Lazio,AS Roma
2019-03-03,11:30,Torino,Chievo
2019-03-03,14:00,Genoa,Frosinone
2019-03-03,14:00,Spal,Sampdoria
2019-03-03,14:00,Udinese,Bologna
2019-03-03,17:00,Cagliari,Inter
2019-03-03,19:30,Napoli,Juventus
2019-03-04,19:30,Atalanta,Fiorentina
