Date,Time,HomeTeam,AwayTeam
2018-10-31,19:45,Aberdeen,Hamilton
2018-10-31,19:45,Dundee FC,Celtic
2018-10-31,19:45,Hearts,Hibernian
2018-10-31,19:45,Livingston,St Johnstone
2018-10-31,19:45,Rangers,Kilmarnock
2018-10-31,19:45,St. Mirren,Motherwell
2018-11-03,12:30,St. Mirren,Rangers
2018-11-03,15:00,Celtic,Hearts
2018-11-03,15:00,Hamilton,Livingston
2018-11-03,15:00,Hibernian,St Johnstone
2018-11-03,15:00,Motherwell,Dundee FC
2018-11-04,12:15,Kilmarnock,Aberdeen
