Date,HomeTeam,AwayTeam,FTR,Season,played,BTTS,Time,HTREND,HTREND2,HTREND3,HTREND4,HTREND5,ATREND,ATREND2,ATREND3,ATREND4,ATREND5,HPOINT,APOINT,HLM,ALM,HLM_1,ALM_1,AAG_1,HAG_1,HSc_1,ASc_1,HLM_2,ALM_2,AAG_2,HAG_2,HSc_2,ASc_2,HLM_3,ALM_3,AAG_3,HAG_3,HSc_3,ASc_3,HLM_4,ALM_4,AAG_4,HAG_4,HSc_4,ASc_4,HLM_5,ALM_5,AAG_5,HAG_5,HSc_5,ASc_5,ACUM,HCUM,AAG,HAG,AAGC,HAGC,UO25
2013-11-23,10,24,A,1314,1,1.0,0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,0,3,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,1
2013-11-23,12,8,A,1314,1,0.0,0,0.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,0,3,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0,1.0,0.0,0
2013-11-23,18,19,H,1314,1,1.0,0,3.0,6.0,6.0,7.0,10.0,3.0,3.0,4.0,4.0,4.0,10.0,8.0,3,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,0.0,1
2013-11-23,22,23,H,1314,1,0.0,0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,4.0,7.0,3,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,0
2013-11-23,28,7,A,1314,1,0.0,0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,4.0,7.0,10.0,6.0,12.0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1
2013-11-24,6,16,D,1314,1,1.0,0,0.0,3.0,4.0,4.0,4.0,3.0,6.0,9.0,10.0,13.0,8.0,10.0,1,1,3.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,1.0,1.0,9.0,7.0,3.0,1.0,1.0,3.0,1
2013-11-24,15,25,H,1314,1,0.0,0,0.0,3.0,3.0,6.0,9.0,0.0,1.0,4.0,7.0,7.0,1.0,9.0,3,0,3.0,1.0,0.0,7.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,1.0,1.0,10.0,15.0,0.0,7.0,7.0,0.0,1
2013-11-25,27,2,D,1314,1,1.0,0,1.0,4.0,4.0,5.0,6.0,3.0,4.0,4.0,4.0,5.0,6.0,9.0,1,1,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,8.0,7.0,0.0,2.0,2.0,0.0,1
2013-11-30,2,23,D,1314,1,0.0,0,1.0,4.0,5.0,5.0,5.0,0.0,3.0,3.0,6.0,6.0,6.0,7.0,1,1,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.5,0.0,0
2013-11-30,6,1,A,1314,1,0.0,0,1.0,1.0,4.0,5.0,5.0,3.0,3.0,6.0,9.0,12.0,9.0,18.0,0,3,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,13.0,8.0,1.0,1.5,2.5,1.5,1
2013-11-30,9,22,H,1314,1,0.0,0,1.0,2.0,3.0,6.0,9.0,3.0,4.0,5.0,5.0,6.0,10.0,9.0,3,0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,12.0,2.5,1.5,1.5,1.5,1
2013-11-30,18,27,H,1314,1,1.0,0,3.0,6.0,9.0,9.0,10.0,1.0,2.0,5.0,5.0,6.0,13.0,9.0,3,0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,11.0,1.5,2.0,2.0,1.0,1
2013-11-30,19,8,H,1314,1,0.0,0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,7.0,3,0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,0.5,1.5,2.0,0.5,0
2013-11-30,28,10,H,1314,1,0.0,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,1
2013-12-01,7,21,H,1314,1,1.0,0,3.0,4.0,4.0,7.0,10.0,0.0,3.0,4.0,7.0,8.0,12.0,11.0,3,0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,8.0,16.0,0.5,2.0,2.0,0.5,1
2013-12-01,12,14,H,1314,1,1.0,0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,4.0,7.0,8.0,6.0,16.0,3,0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,11.0,1.5,0.5,0.0,1.5,1
2013-12-01,15,24,H,1314,1,0.0,0,3.0,3.0,6.0,6.0,9.0,3.0,4.0,4.0,5.0,8.0,4.0,6.0,3,0,3.0,3.0,2.0,6.0,1.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,9.0,18.0,1.0,6.5,3.5,1.0,1
2013-12-01,25,16,D,1314,1,1.0,0,0.0,0.0,1.0,4.0,7.0,1.0,4.0,7.0,10.0,11.0,11.0,11.0,1,1,0.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,10.0,10.0,2.5,0.5,0.5,1.5,1
2013-12-03,8,28,H,1314,1,0.0,0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,0.0,7.0,3,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,6.0,4.0,0.5,0.0,0.0,1.5,0
2013-12-04,1,12,H,1314,1,0.0,0,3.0,6.0,6.0,9.0,12.0,3.0,3.0,3.0,6.0,6.0,13.0,11.0,3,0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,15.0,0.5,2.0,2.0,1.0,0
2013-12-04,10,25,A,1314,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,10.0,0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,0.0,1.0,4.0,0.0,1
2013-12-04,14,19,H,1314,1,1.0,0,0.0,1.0,4.0,4.0,7.0,3.0,3.0,6.0,6.0,7.0,8.0,11.0,3,0,3.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,15.0,0.5,4.0,3.0,0.5,1
2013-12-04,16,9,A,1314,1,0.0,0,1.0,2.0,5.0,8.0,11.0,3.0,4.0,5.0,6.0,9.0,11.0,14.0,0,3,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,9.0,11.0,1.0,2.0,0.5,1.0,0
2013-12-04,21,2,A,1314,1,1.0,0,0.0,0.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,6.0,11.0,10.0,0,3,3.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,14.0,1.0,3.0,3.0,1.0,1
2013-12-04,22,6,D,1314,1,0.0,0,0.0,3.0,4.0,5.0,5.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,1,1,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,1.5,1.0,0.0,0
2013-12-04,23,7,A,1314,1,1.0,0,1.0,1.0,4.0,4.0,7.0,3.0,6.0,7.0,7.0,10.0,1.0,15.0,0,3,3.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,6.0,1.5,1.5,0.5,2.0,1
2013-12-04,24,18,H,1314,1,0.0,0,0.0,3.0,4.0,4.0,5.0,3.0,6.0,9.0,12.0,12.0,9.0,10.0,3,0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,9.0,6.0,1.0,1.5,2.0,1.5,1
2013-12-04,27,15,A,1314,1,1.0,0,0.0,1.0,2.0,5.0,5.0,3.0,6.0,6.0,9.0,9.0,6.0,21.0,0,3,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.5,2.0,2.0,0.0,1
2013-12-07,8,6,H,1314,1,0.0,0,3.0,3.0,6.0,7.0,7.0,1.0,1.0,2.0,2.0,5.0,3.0,5.0,3,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,6.0,7.0,0.0,0.3333333333333333,1.0,1.0,0
2013-12-07,14,28,H,1314,1,1.0,0,3.0,3.0,4.0,7.0,7.0,0.0,3.0,3.0,3.0,4.0,11.0,7.0,3,0,3.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.3333333333333333,4.333333333333333,1.6666666666666667,0.3333333333333333,1
