Date,HomeTeam,AwayTeam,FTR,Season,played,Time,HTREND,HTREND2,HTREND3,HTREND4,HTREND5,ATREND,ATREND2,ATREND3,ATREND4,ATREND5,HPOINT,APOINT,HLM,ALM,HLM_1,ALM_1,AAG_1,HAG_1,AAGC_1,HAGC_1,HLM_2,ALM_2,AAG_2,HAG_2,AAGC_2,HAGC_2,HLM_3,ALM_3,AAG_3,HAG_3,AAGC_3,HAGC_3,HLM_4,ALM_4,AAG_4,HAG_4,AAGC_4,HAGC_4,HLM_5,ALM_5,AAG_5,HAG_5,AAGC_5,HAGC_5,ACUM,HCUM,AAG,HAG,AAGC,HAGC,UO25
2013-12-29 00:00:00,6,8,H,1314,1,0,3.0,4.0,4.0,5.0,6.0,3.0,6.0,6.0,9.0,9.0,14.0,10.0,3,0,1.0,3.0,4.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,1.6,0.4,1.4,1.0,1
2013-12-29 00:00:00,7,1,A,1314,1,0,1.0,1.0,4.0,5.0,8.0,3.0,6.0,9.0,12.0,15.0,11.0,24.0,0,3,0.0,3.0,1.0,3.0,0.0,1.0,3.0,3.0,5.0,1.0,0.0,5.0,3.0,3.0,4.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,25.0,18.0,2.6,1.75,0.6,1.25,0
2013-12-29 00:00:00,11,10,A,1314,1,0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,9.0,9.0,12.0,11.0,18.0,0,3,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,16.0,4.0,1.0,0.25,1.0,1.0,1
2013-12-29 00:00:00,14,3,H,1314,1,0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,6.0,9.0,12.0,7.0,14.0,3,0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,4.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,13.0,16.0,2.5,1.8,1.5,1.6,1
2013-12-29 00:00:00,15,5,D,1314,1,0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,13.0,7.0,1,1,3.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,1.0,4.0,13.0,1.0,2.0,2.2,1.2,0
2014-01-01 00:00:00,1,11,H,1314,1,0,3.0,6.0,9.0,12.0,15.0,0.0,1.0,1.0,2.0,2.0,24.0,4.0,3,0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,11.0,20.0,1.0,1.75,2.4,1.0,0
2014-01-01 00:00:00,3,0,A,1314,1,0,0.0,0.0,3.0,6.0,9.0,3.0,3.0,6.0,9.0,12.0,18.0,17.0,0,3,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,16.0,19.0,1.8,3.25,1.4,2.25,1
2014-01-01 00:00:00,7,13,A,1314,1,0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,18.0,0.6,1.4,1.6,1.0,1
2014-01-01 00:00:00,10,14,H,1314,1,0,3.0,6.0,9.0,12.0,12.0,3.0,3.0,4.0,4.0,4.0,19.0,18.0,3,0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,6.0,18.0,1.25,1.2,1.25,1.2,1
2014-01-02 00:00:00,6,5,H,1314,1,0,3.0,6.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,17.0,8.0,3,0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,11.0,1.0,0.8,2.0,1.2,1
2014-01-02 00:00:00,8,15,H,1314,1,0,0.0,3.0,6.0,6.0,9.0,1.0,4.0,4.0,4.0,5.0,8.0,7.0,3,0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,6.0,10.0,0.75,1.4,2.25,1.2,1
2014-01-04 00:00:00,13,14,H,1314,1,0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,5.0,18.0,3,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,4.0,3.0,6.0,9.0,1.0,0.8,1.8,1.0,0
