Date,HomeTeam,AwayTeam,FTR,Season,played,BTTS,Time,HTREND,HTREND2,HTREND3,HTREND4,HTREND5,ATREND,ATREND2,ATREND3,ATREND4,ATREND5,HPOINT,APOINT,HLM,ALM,HLM_1,ALM_1,AAG_1,HAG_1,HSc_1,ASc_1,HLM_2,ALM_2,AAG_2,HAG_2,HSc_2,ASc_2,HLM_3,ALM_3,AAG_3,HAG_3,HSc_3,ASc_3,HLM_4,ALM_4,AAG_4,HAG_4,HSc_4,ASc_4,HLM_5,ALM_5,AAG_5,HAG_5,HSc_5,ASc_5,ACUM,HCUM,AAG,HAG,AAGC,HAGC,UO25
2013-12-22,19,3,A,1314,1,0.0,0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,4.0,0,3,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,13.0,1.0,0.5,0.5,1.5,1
2014-01-10,35,41,H,1314,1,0.0,0,1.0,4.0,4.0,7.0,7.0,3.0,6.0,7.0,10.0,10.0,7.0,13.0,3,0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,12.0,1.3333333333333333,2.0,1.0,1.3333333333333333,1
2014-01-11,13,33,D,1314,1,0.0,0,1.0,4.0,7.0,7.0,10.0,1.0,4.0,7.0,10.0,13.0,16.0,15.0,1,1,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,15.0,8.0,1.5,0.6666666666666666,1.5,0.6666666666666666,0
2014-01-11,31,22,D,1314,1,1.0,0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,6.0,9.0,14.0,12.0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0
2014-01-12,0,28,H,1314,1,1.0,0,0.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,4.0,8.0,8.0,3,0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,4.0,8.0,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1
2014-01-12,3,5,H,1314,1,0.0,0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,8.0,10.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0
2014-01-12,6,15,H,1314,1,0.0,0,3.0,6.0,7.0,10.0,13.0,3.0,6.0,9.0,9.0,10.0,16.0,19.0,3,0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,14.0,14.0,1.3333333333333333,1.5,1.0,1.5,0
2014-01-12,25,19,H,1314,1,0.0,0,1.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,1.0,1.0,9.0,13.0,3,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,12.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0
2014-01-12,26,42,H,1314,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,8.0,3,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1
2014-01-17,26,41,A,1314,1,0.0,0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,6.0,7.0,10.0,6.0,13.0,0,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,13.0,9.0,1.0,1.0,1.25,1.0,0
2014-01-18,3,33,A,1314,1,1.0,0,3.0,6.0,6.0,7.0,7.0,1.0,2.0,5.0,8.0,11.0,11.0,16.0,0,3,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,16.0,7.0,1.0,0.75,1.6666666666666667,1.0,1
2014-01-19,0,19,H,1314,1,0.0,0,3.0,3.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,3,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,11.0,0.5,1.5,1.75,1.0,0
2014-01-19,6,22,H,1314,1,0.0,0,3.0,6.0,9.0,10.0,13.0,1.0,2.0,3.0,4.0,7.0,19.0,13.0,3,0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,17.0,1.5,1.6666666666666667,1.0,1.3333333333333333,0
2014-01-19,15,42,H,1314,1,0.0,0,0.0,3.0,6.0,9.0,9.0,0.0,0.0,0.0,3.0,4.0,14.0,8.0,3,0,3.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,19.0,1.25,2.3333333333333335,2.5,0.6666666666666666,1
2014-01-19,31,5,H,1314,1,0.0,0,1.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,2.0,3.0,15.0,10.0,3,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.75,1.25,1.0,0
2014-01-19,35,28,D,1314,1,1.0,0,3.0,4.0,7.0,7.0,10.0,0.0,1.0,1.0,1.0,1.0,10.0,8.0,1,1,3.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,15.0,0.75,2.25,2.25,1.5,0
2014-01-20,25,13,D,1314,1,1.0,0,3.0,4.0,7.0,8.0,9.0,1.0,2.0,5.0,8.0,8.0,12.0,9.0,1,1,3.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,16.0,15.0,1.6666666666666667,1.5,1.0,0.5,1
