Date,HomeTeam,AwayTeam,FTR,Season,played,BTTS,Time,HTREND,HTREND2,HTREND3,HTREND4,HTREND5,ATREND,ATREND2,ATREND3,ATREND4,ATREND5,HPOINT,APOINT,HLM,ALM,HLM_1,ALM_1,AAG_1,HAG_1,HSc_1,ASc_1,HLM_2,ALM_2,AAG_2,HAG_2,HSc_2,ASc_2,HLM_3,ALM_3,AAG_3,HAG_3,HSc_3,ASc_3,HLM_4,ALM_4,AAG_4,HAG_4,HSc_4,ASc_4,HLM_5,ALM_5,AAG_5,HAG_5,HSc_5,ASc_5,ACUM,HCUM,AAG,HAG,AAGC,HAGC,UO25
2013-11-30,22,2,D,1314,1,0.0,0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,13.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,12.0,0.5,0.3333333333333333,1.5,1.0,0
2013-11-30,23,39,D,1314,1,1.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,7.0,8.0,1,1,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,7.0,6.0,0.5,1.5,1.5,1.5,1
2013-11-30,3,29,H,1314,1,0.0,0,3.0,6.0,6.0,9.0,12.0,1.0,1.0,1.0,2.0,3.0,15.0,4.0,3,0,3.0,0.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,19.0,1.0,3.5,4.5,2.0,1
2013-11-30,27,5,A,1314,1,1.0,0,3.0,6.0,6.0,9.0,9.0,0.0,0.0,3.0,6.0,9.0,6.0,15.0,0,3,3.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,10.0,13.0,2.0,1.5,2.0,1.0,1
2013-11-30,33,36,H,1314,1,0.0,0,1.0,4.0,7.0,7.0,10.0,0.0,3.0,3.0,4.0,5.0,11.0,6.0,3,0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,10.0,10.0,2.3333333333333335,2.0,1.3333333333333333,1.5,1
2013-12-01,21,13,H,1314,1,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,8.0,14.0,0.5,0.5,1.0,0.0,0
2013-12-01,6,17,H,1314,1,0.0,0,3.0,6.0,9.0,12.0,12.0,3.0,3.0,6.0,6.0,7.0,7.0,6.0,3,0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0,8.0,18.0,2.0,3.5,2.0,1.0,0
2013-12-06,29,27,D,1314,1,1.0,0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,6.0,6.0,9.0,4.0,13.0,1,1,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,2.0,0.5,2.0,2.5,0
2013-12-07,5,3,A,1314,1,0.0,0,3.0,3.0,3.0,6.0,9.0,3.0,6.0,9.0,9.0,12.0,16.0,19.0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,12.0,18.0,0.5,2.3333333333333335,0.0,2.0,0
2013-12-07,13,23,A,1314,1,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0,0,3,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,3.0,2.0,2.0,2.5,1.0,1
